,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Amount
320167,564966,84988,SET OF 72 PINK HEART PAPER DOILIES,24,31-08-2011 15:08,1.45,17677.0,United Kingdom,2011-08-31,34.8
320168,564967,23084,RABBIT NIGHT LIGHT,6,31-08-2011 15:13,2.08,17659.0,United Kingdom,2011-08-31,12.48
320481,564976,21447,12 IVORY ROSE PEG PLACE SETTINGS,24,31-08-2011 15:49,1.25,17315.0,United Kingdom,2011-08-31,30.0
320505,564995,21352,EUCALYPTUS & PINECONE  WREATH,2,31-08-2011 16:09,6.75,16780.0,United Kingdom,2011-08-31,13.5
320554,565014,22423,REGENCY CAKESTAND 3 TIER,2,31-08-2011 16:28,12.75,16180.0,United Kingdom,2011-08-31,25.5
320596,565056,22823,CHEST NATURAL WOOD 20 DRAWERS,2,31-08-2011 17:12,110.0,16278.0,United Kingdom,2011-08-31,220.0
320622,565067,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,31-08-2011 17:16,4.25,15856.0,United Kingdom,2011-08-31,8.5
320705,565080,20677,PINK POLKADOT BOWL,8,01-09-2011 08:25,1.25,13509.0,United Kingdom,2011-01-09,10.0
320708,565082,22423,REGENCY CAKESTAND 3 TIER,2,01-09-2011 09:15,12.75,13305.0,United Kingdom,2011-01-09,25.5
320711,565083,22609,PENS ASSORTED SPACEBALL,36,01-09-2011 09:19,0.19,16187.0,United Kingdom,2011-01-09,6.84
320722,565084,23309,SET OF 60 I LOVE LONDON CAKE CASES ,120,01-09-2011 09:39,0.42,17306.0,United Kingdom,2011-01-09,50.4
320729,565086,22625,RED KITCHEN SCALES,7,01-09-2011 09:57,7.5,13631.0,United Kingdom,2011-01-09,52.5
320730,565087,23085,ANTIQUE SILVER BAUBLE LAMP  ,4,01-09-2011 10:03,10.4,13276.0,United Kingdom,2011-01-09,41.6
320737,565088,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,01-09-2011 10:11,0.83,16145.0,United Kingdom,2011-01-09,6.64
320762,565090,72741,GRAND CHOCOLATECANDLE,18,01-09-2011 10:28,1.45,17572.0,United Kingdom,2011-01-09,26.099999999999998
320764,565091,23032,DRAWER KNOB CRACKLE GLAZE IVORY,24,01-09-2011 10:28,1.65,16011.0,United Kingdom,2011-01-09,39.599999999999994
320780,565092,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,01-09-2011 10:36,0.83,14092.0,United Kingdom,2011-01-09,13.28
320798,565093,23012,GLASS APOTHECARY BOTTLE PERFUME,12,01-09-2011 10:38,3.45,13408.0,United Kingdom,2011-01-09,41.400000000000006
320804,565114,21789,KIDS RAIN MAC PINK,24,01-09-2011 11:15,0.85,13588.0,United Kingdom,2011-01-09,20.4
320827,565115,23018,LARGE APOTHECARY MEASURING JAR ,1,01-09-2011 11:22,12.5,16880.0,United Kingdom,2011-01-09,12.5
320850,565116,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,01-09-2011 11:30,2.55,13089.0,United Kingdom,2011-01-09,102.0
320877,565117,48185,DOORMAT FAIRY CAKE,4,01-09-2011 11:33,7.95,13089.0,United Kingdom,2011-01-09,31.8
320946,565118,22197,POPCORN HOLDER,12,01-09-2011 11:33,0.85,15039.0,United Kingdom,2011-01-09,10.2
320990,565119,85099B,JUMBO BAG RED RETROSPOT,10,01-09-2011 11:38,2.08,16722.0,United Kingdom,2011-01-09,20.8
321011,565120,22699,ROSES REGENCY TEACUP AND SAUCER ,24,01-09-2011 11:41,2.55,15206.0,United Kingdom,2011-01-09,61.199999999999996
321014,565121,21733,RED HANGING HEART T-LIGHT HOLDER,6,01-09-2011 11:43,2.95,14239.0,United Kingdom,2011-01-09,17.700000000000003
321022,565122,21975,PACK OF 60 DINOSAUR CAKE CASES,12,01-09-2011 11:48,0.55,13069.0,United Kingdom,2011-01-09,6.6000000000000005
321060,565123,M,Manual,96,01-09-2011 11:56,5.0,17949.0,United Kingdom,2011-01-09,480.0
321077,565125,23322,LARGE WHITE HEART OF WICKER,6,01-09-2011 12:16,2.95,14217.0,United Kingdom,2011-01-09,17.700000000000003
321084,565126,90018A,SILVER M.O.P ORBIT DROP EARRINGS,2,01-09-2011 12:17,4.25,17653.0,United Kingdom,2011-01-09,8.5
321089,565127,79321,CHILLI LIGHTS,24,01-09-2011 12:28,4.95,13147.0,United Kingdom,2011-01-09,118.80000000000001
321090,565128,21755,LOVE BUILDING BLOCK WORD,18,01-09-2011 12:34,5.45,15189.0,United Kingdom,2011-01-09,98.10000000000001
321098,565129,20713,JUMBO BAG OWLS,1,01-09-2011 12:41,2.08,15719.0,United Kingdom,2011-01-09,2.08
321185,565133,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,01-09-2011 12:46,0.83,13458.0,United Kingdom,2011-01-09,13.28
321199,565139,21086,SET/6 RED SPOTTY PAPER CUPS,216,01-09-2011 12:50,0.53,16422.0,United Kingdom,2011-01-09,114.48
321206,565141,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,01-09-2011 13:40,8.25,17841.0,United Kingdom,2011-01-09,8.25
321287,565142,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,01-09-2011 13:46,1.06,17386.0,United Kingdom,2011-01-09,76.32000000000001
321289,565143,20727,LUNCH BAG  BLACK SKULL.,2,01-09-2011 13:47,1.65,17386.0,United Kingdom,2011-01-09,3.3
321290,565144,21930,JUMBO STORAGE BAG SKULLS,20,01-09-2011 13:50,2.08,16456.0,United Kingdom,2011-01-09,41.6
321311,565147,47566B,TEA TIME PARTY BUNTING,8,01-09-2011 13:53,4.95,16187.0,United Kingdom,2011-01-09,39.6
321327,565149,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,01-09-2011 14:13,0.12,14414.0,United Kingdom,2011-01-09,2.88
321341,565150,84836,ZINC METAL HEART DECORATION,24,01-09-2011 14:26,1.06,14298.0,United Kingdom,2011-01-09,25.44
321520,565151,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,8,01-09-2011 14:29,3.75,16923.0,United Kingdom,2011-01-09,30.0
321568,565152,23438, RED SPOT GIFT BAG LARGE,20,01-09-2011 14:42,1.25,17799.0,United Kingdom,2011-01-09,25.0
321628,565153,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,01-09-2011 14:47,0.55,18241.0,United Kingdom,2011-01-09,13.200000000000001
321635,565154,23206,LUNCH BAG APPLE DESIGN,10,01-09-2011 14:57,1.65,13470.0,United Kingdom,2011-01-09,16.5
321638,565155,22727,ALARM CLOCK BAKELIKE RED ,24,01-09-2011 14:58,3.75,16672.0,United Kingdom,2011-01-09,90.0
321648,565156,23198,PANTRY MAGNETIC  SHOPPING LIST,12,01-09-2011 15:04,1.45,13045.0,United Kingdom,2011-01-09,17.4
321666,565157,23084,RABBIT NIGHT LIGHT,48,01-09-2011 15:08,1.79,16168.0,United Kingdom,2011-01-09,85.92
321667,565158,72127,COLUMBIAN CANDLE ROUND ,20,01-09-2011 15:21,1.25,17024.0,United Kingdom,2011-01-09,25.0
321668,565181,21889,WOODEN BOX OF DOMINOES,216,01-09-2011 15:52,1.25,17381.0,United Kingdom,2011-01-09,270.0
321674,565186,23551,PACK OF 12 PAISLEY PARK TISSUES ,12,01-09-2011 15:56,0.39,17220.0,United Kingdom,2011-01-09,4.68
321686,565192,22493,PAINT YOUR OWN CANVAS SET,7,01-09-2011 15:59,1.65,17220.0,United Kingdom,2011-01-09,11.549999999999999
321687,565197,23198,PANTRY MAGNETIC  SHOPPING LIST,12,01-09-2011 16:16,1.45,13376.0,United Kingdom,2011-01-09,17.4
321701,565198,22998,TRAVEL CARD WALLET KEEP CALM,48,01-09-2011 16:18,0.42,16729.0,United Kingdom,2011-01-09,20.16
321729,565199,22797,CHEST OF DRAWERS GINGHAM HEART ,3,01-09-2011 16:30,16.95,18171.0,United Kingdom,2011-01-09,50.849999999999994
321737,565200,22940,FELTCRAFT CHRISTMAS FAIRY,1,01-09-2011 16:30,4.25,17576.0,United Kingdom,2011-01-09,4.25
321753,565201,22417,PACK OF 60 SPACEBOY CAKE CASES,24,01-09-2011 16:41,0.55,14907.0,United Kingdom,2011-01-09,13.200000000000001
321792,565202,23168,CLASSIC CAFE SUGAR DISPENSER,2,01-09-2011 16:44,1.25,14482.0,United Kingdom,2011-01-09,2.5
321798,565204,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,01-09-2011 16:45,0.42,15829.0,United Kingdom,2011-01-09,6.72
321823,565205,20979,36 PENCILS TUBE RED RETROSPOT,32,01-09-2011 16:45,1.25,14735.0,United Kingdom,2011-01-09,40.0
321825,565206,22930,BAKING MOULD HEART MILK CHOCOLATE,6,01-09-2011 16:46,2.55,12971.0,United Kingdom,2011-01-09,15.299999999999999
321827,565207,23330,DECORATIVE WICKER HEART MEDIUM,2,01-09-2011 16:46,1.25,16764.0,United Kingdom,2011-01-09,2.5
321878,565208,23203,JUMBO BAG VINTAGE DOILY ,20,01-09-2011 16:50,2.08,18172.0,United Kingdom,2011-01-09,41.6
321889,565209,23031,DRAWER KNOB CRACKLE GLAZE PINK,2,01-09-2011 16:59,1.65,15910.0,United Kingdom,2011-01-09,3.3
321919,565210,M,Manual,41,01-09-2011 17:09,0.19,17750.0,United Kingdom,2011-01-09,7.79
321938,565211,22835,HOT WATER BOTTLE I AM SO POORLY,8,01-09-2011 17:14,4.65,16638.0,United Kingdom,2011-01-09,37.2
321946,565212,22111,SCOTTIE DOG HOT WATER BOTTLE,6,01-09-2011 17:14,4.95,12828.0,United Kingdom,2011-01-09,29.700000000000003
321972,565216,21463,MIRRORED DISCO BALL ,16,01-09-2011 17:38,4.95,12971.0,United Kingdom,2011-01-09,79.2
321974,565217,21422,PORCELAIN ROSE SMALL,288,01-09-2011 17:40,0.72,13099.0,United Kingdom,2011-01-09,207.35999999999999
322012,565219,23188,VINTAGE  2 METER FOLDING RULER,12,01-09-2011 18:07,1.65,14420.0,United Kingdom,2011-01-09,19.799999999999997
322041,565220,22469,HEART OF WICKER SMALL,12,01-09-2011 18:20,1.65,13437.0,United Kingdom,2011-01-09,19.799999999999997
322049,565221,22829,SWEETHEART WIRE WALL TIDY,8,01-09-2011 18:49,8.5,16525.0,United Kingdom,2011-01-09,68.0
322056,565222,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,100,01-09-2011 18:54,1.79,13629.0,United Kingdom,2011-01-09,179.0
322061,565223,23163,REGENCY SUGAR TONGS,16,01-09-2011 19:08,2.49,15410.0,United Kingdom,2011-01-09,39.84
322076,565224,21918,SET 12 KIDS COLOUR  CHALK STICKS,12,01-09-2011 19:11,0.42,14713.0,United Kingdom,2011-01-09,5.04
322106,565225,21288,STRIPEY CHOCOLATE NESTING BOXES,24,01-09-2011 19:34,2.55,16808.0,United Kingdom,2011-01-09,61.199999999999996
322110,565226,23245,SET OF 3 REGENCY CAKE TINS,4,02-09-2011 08:50,4.95,16992.0,United Kingdom,2011-02-09,19.8
322130,565228,21891,TRADITIONAL WOODEN SKIPPING ROPE,288,02-09-2011 09:09,1.25,16333.0,United Kingdom,2011-02-09,360.0
322133,565230,23545,WRAP RED VINTAGE DOILY,25,02-09-2011 09:24,0.42,16705.0,United Kingdom,2011-02-09,10.5
322971,565235,22708,WRAP DOLLY GIRL,25,02-09-2011 09:43,0.42,13418.0,United Kingdom,2011-02-09,10.5
323000,565236,23199,JUMBO BAG APPLES,10,02-09-2011 09:45,2.08,14276.0,United Kingdom,2011-02-09,20.8
323026,565238,20728,LUNCH BAG CARS BLUE,10,02-09-2011 09:48,1.65,16945.0,United Kingdom,2011-02-09,16.5
323064,565240,21098,CHRISTMAS TOILET ROLL,252,02-09-2011 10:05,1.06,17949.0,United Kingdom,2011-02-09,267.12
323066,565241,22197,POPCORN HOLDER,400,02-09-2011 10:06,0.72,17949.0,United Kingdom,2011-02-09,288.0
323068,565242,23104,IVORY CAFE HANGING LAMP ,1,02-09-2011 10:13,12.5,14436.0,United Kingdom,2011-02-09,12.5
323077,565243,22714,CARD BIRTHDAY COWBOY,12,02-09-2011 10:20,0.42,16735.0,United Kingdom,2011-02-09,5.04
323111,565244,23202,JUMBO BAG VINTAGE LEAF,10,02-09-2011 10:21,2.08,16735.0,United Kingdom,2011-02-09,20.8
323117,565245,22996,TRAVEL CARD WALLET VINTAGE TICKET,48,02-09-2011 10:24,0.42,16678.0,United Kingdom,2011-02-09,20.16
323144,565247,22791,T-LIGHT GLASS FLUTED ANTIQUE,144,02-09-2011 10:31,1.06,15864.0,United Kingdom,2011-02-09,152.64000000000001
323149,565248,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,02-09-2011 10:34,2.08,15860.0,United Kingdom,2011-02-09,2.08
323181,565249,22302,COFFEE MUG PEARS  DESIGN,6,02-09-2011 10:38,2.55,18027.0,United Kingdom,2011-02-09,15.299999999999999
323202,565250,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,02-09-2011 10:42,2.08,13643.0,United Kingdom,2011-02-09,20.8
323210,565251,15034,PAPER POCKET TRAVELING FAN ,12,02-09-2011 10:49,0.14,12748.0,United Kingdom,2011-02-09,1.6800000000000002
323249,565285,22811,SET OF 6 T-LIGHTS CACTI ,96,02-09-2011 11:34,2.55,16013.0,United Kingdom,2011-02-09,244.79999999999998
323343,565291,82484,WOOD BLACK BOARD ANT WHITE FINISH,300,02-09-2011 11:53,4.8,18102.0,United Kingdom,2011-02-09,1440.0
323348,565292,22112,CHOCOLATE HOT WATER BOTTLE,12,02-09-2011 11:54,4.95,16102.0,United Kingdom,2011-02-09,59.400000000000006
323366,565293,23177,TREASURE ISLAND BOOK BOX,144,02-09-2011 11:59,1.95,17857.0,United Kingdom,2011-02-09,280.8
323464,565309,22178,VICTORIAN GLASS HANGING T-LIGHT,96,02-09-2011 12:25,1.65,15311.0,United Kingdom,2011-02-09,158.39999999999998
323470,565311,21137,BLACK RECORD COVER FRAME,72,02-09-2011 12:33,3.39,16210.0,United Kingdom,2011-02-09,244.08
323472,565312,84660C,PINK STITCHED WALL CLOCK,22,02-09-2011 12:37,0.79,14527.0,United Kingdom,2011-02-09,17.380000000000003
323494,565315,22424,ENAMEL BREAD BIN CREAM,1,02-09-2011 12:51,12.75,14019.0,United Kingdom,2011-02-09,12.75
323511,565316,23321,SMALL WHITE HEART OF WICKER,12,02-09-2011 12:52,1.65,15628.0,United Kingdom,2011-02-09,19.799999999999997
323527,565317,23298,SPOTTY BUNTING,12,02-09-2011 13:00,4.95,12921.0,United Kingdom,2011-02-09,59.400000000000006
323541,565318,20674,GREEN POLKADOT BOWL,16,02-09-2011 13:01,1.25,12921.0,United Kingdom,2011-02-09,20.0
323565,565320,23204,CHARLOTTE BAG APPLES DESIGN,32,02-09-2011 13:10,0.85,16745.0,United Kingdom,2011-02-09,27.2
323600,565324,22193,RED DINER WALL CLOCK,1,02-09-2011 13:18,8.5,13232.0,United Kingdom,2011-02-09,8.5
323637,565325,21429,RED GINGHAM ROSE JEWELLERY BOX,16,02-09-2011 13:22,1.95,16086.0,United Kingdom,2011-02-09,31.2
323645,565326,15056N,EDWARDIAN PARASOL NATURAL,1,02-09-2011 13:41,5.95,16706.0,United Kingdom,2011-02-09,5.95
323679,565327,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,4,02-09-2011 13:48,4.25,12832.0,United Kingdom,2011-02-09,17.0
323697,565328,22193,RED DINER WALL CLOCK,4,02-09-2011 13:50,8.5,14004.0,United Kingdom,2011-02-09,34.0
323705,565329,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,02-09-2011 13:54,2.95,14606.0,United Kingdom,2011-02-09,2.95
323745,565330,23188,VINTAGE  2 METER FOLDING RULER,20,02-09-2011 13:55,1.65,16989.0,United Kingdom,2011-02-09,33.0
323746,565331,85059,FRENCH ENAMEL WATER BASIN,1,02-09-2011 13:59,3.75,16674.0,United Kingdom,2011-02-09,3.75
323781,565332,47566,PARTY BUNTING,8,02-09-2011 14:09,4.95,13695.0,United Kingdom,2011-02-09,39.6
323806,565338,23295,SET OF 12 MINI LOAF BAKING CASES,24,02-09-2011 14:39,0.83,14948.0,United Kingdom,2011-02-09,19.919999999999998
323814,565350,22668,PINK BABY BUNTING,3,02-09-2011 14:42,2.95,14178.0,United Kingdom,2011-02-09,8.850000000000001
323832,565366,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,02-09-2011 14:56,2.08,17091.0,United Kingdom,2011-02-09,20.8
323869,565367,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,02-09-2011 14:56,0.62,17091.0,United Kingdom,2011-02-09,7.4399999999999995
323874,565372,84029E,RED WOOLLY HOTTIE WHITE HEART.,48,02-09-2011 15:05,3.39,17090.0,United Kingdom,2011-02-09,162.72
323876,565377,M,Manual,1,02-09-2011 15:12,852.8,18087.0,United Kingdom,2011-02-09,852.8
323957,565380,22423,REGENCY CAKESTAND 3 TIER,16,02-09-2011 15:20,10.95,14463.0,United Kingdom,2011-02-09,175.2
323959,565381,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,02-09-2011 15:23,3.75,16173.0,United Kingdom,2011-02-09,15.0
323984,565383,20718,RED RETROSPOT SHOPPER BAG,1,02-09-2011 15:45,2.46,14096.0,United Kingdom,2011-02-09,2.46
324003,565384,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,02-09-2011 15:45,8.95,13507.0,United Kingdom,2011-02-09,35.8
324025,565386,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,02-09-2011 15:48,1.45,17997.0,United Kingdom,2011-02-09,2.9
324065,565387,21213,PACK OF 72 SKULL CAKE CASES,120,02-09-2011 15:50,0.42,14560.0,United Kingdom,2011-02-09,50.4
324066,565388,22690,DOORMAT HOME SWEET HOME BLUE ,1,02-09-2011 15:56,8.25,14415.0,United Kingdom,2011-02-09,8.25
324347,565397,22960,JAM MAKING SET WITH JARS,2,02-09-2011 16:43,4.25,14171.0,United Kingdom,2011-02-09,8.5
324405,565398,22667,RECIPE BOX RETROSPOT ,48,02-09-2011 16:50,2.55,15856.0,United Kingdom,2011-02-09,122.39999999999999
324423,565399,37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,2,02-09-2011 16:53,0.39,12748.0,United Kingdom,2011-02-09,0.78
324428,565401,22116,METAL SIGN HIS DINNER IS SERVED,1,02-09-2011 17:38,0.79,16686.0,United Kingdom,2011-02-09,0.79
324486,565404,22116,METAL SIGN HIS DINNER IS SERVED,12,04-09-2011 10:35,0.79,13434.0,United Kingdom,2011-04-09,9.48
324491,565405,23202,JUMBO BAG VINTAGE LEAF,10,04-09-2011 10:51,2.08,14211.0,United Kingdom,2011-04-09,20.8
324504,565406,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,04-09-2011 10:59,2.55,13804.0,United Kingdom,2011-04-09,15.299999999999999
324515,565407,20981,12 PENCILS TALL TUBE WOODLAND,6,04-09-2011 11:00,0.85,16983.0,United Kingdom,2011-04-09,5.1
324559,565408,22637,PIGGY BANK RETROSPOT ,2,04-09-2011 11:12,2.55,16813.0,United Kingdom,2011-04-09,5.1
324591,565409,22492,MINI PAINT SET VINTAGE ,72,04-09-2011 11:15,0.65,16761.0,United Kingdom,2011-04-09,46.800000000000004
324604,565410,22917,HERB MARKER ROSEMARY,12,04-09-2011 11:17,0.65,14691.0,United Kingdom,2011-04-09,7.800000000000001
324633,565411,22847,BREAD BIN DINER STYLE IVORY,1,04-09-2011 11:22,16.95,13772.0,United Kingdom,2011-04-09,16.95
324709,565413,15056N,EDWARDIAN PARASOL NATURAL,3,04-09-2011 11:49,5.95,18223.0,United Kingdom,2011-04-09,17.85
324731,565414,23060,HEART BEADED TRELLIS DECORATION,5,04-09-2011 11:54,2.08,15046.0,United Kingdom,2011-04-09,10.4
324737,565415,23050,RECYCLED ACAPULCO MAT GREEN,2,04-09-2011 12:00,8.25,14067.0,United Kingdom,2011-04-09,16.5
324791,565417,21243,PINK  POLKADOT PLATE ,8,04-09-2011 12:04,1.69,15738.0,United Kingdom,2011-04-09,13.52
324803,565418,22189,CREAM HEART CARD HOLDER,4,04-09-2011 12:07,3.95,13576.0,United Kingdom,2011-04-09,15.8
324808,565419,23020,GLASS  SONGBIRD STORAGE JAR,6,04-09-2011 12:07,12.5,13808.0,United Kingdom,2011-04-09,75.0
324835,565420,22111,SCOTTIE DOG HOT WATER BOTTLE,2,04-09-2011 12:09,4.95,16326.0,United Kingdom,2011-04-09,9.9
324864,565421,85032C,CURIOUS IMAGES GIFT WRAP SET,1,04-09-2011 12:10,0.65,16744.0,United Kingdom,2011-04-09,0.65
324911,565424,22697,GREEN REGENCY TEACUP AND SAUCER,6,04-09-2011 12:24,2.95,15215.0,United Kingdom,2011-04-09,17.700000000000003
324931,565426,23203,JUMBO BAG VINTAGE DOILY ,2,04-09-2011 12:41,2.08,12851.0,United Kingdom,2011-04-09,4.16
324981,565427,22629,SPACEBOY LUNCH BOX ,1,04-09-2011 12:49,1.95,17774.0,United Kingdom,2011-04-09,1.95
325016,565429,51008,AFGHAN SLIPPER SOCK PAIR,1,04-09-2011 12:54,3.45,16434.0,United Kingdom,2011-04-09,3.45
325072,565431,21174,POTTERING IN THE SHED METAL SIGN,1,04-09-2011 13:15,2.08,14965.0,United Kingdom,2011-04-09,2.08
325153,565432,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,04-09-2011 13:16,0.75,16241.0,United Kingdom,2011-04-09,0.75
325221,565433,23065,LARGE DECO JEWELLERY STAND,6,04-09-2011 13:20,12.5,14965.0,United Kingdom,2011-04-09,75.0
325223,565434,23232,WRAP VINTAGE LEAF DESIGN,25,04-09-2011 13:35,0.42,12867.0,United Kingdom,2011-04-09,10.5
325313,565435,46000P,POLYESTER FILLER PAD 65CMx65CM,8,04-09-2011 13:38,4.25,16241.0,United Kingdom,2011-04-09,34.0
325314,565436,22608,PENS ASSORTED FUNKY JEWELED ,36,04-09-2011 13:45,0.19,14189.0,United Kingdom,2011-04-09,6.84
325334,565437,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,04-09-2011 13:48,1.45,17050.0,United Kingdom,2011-04-09,4.35
325364,565438,23301,GARDENERS KNEELING PAD KEEP CALM ,1,04-09-2011 13:56,1.65,17229.0,United Kingdom,2011-04-09,1.65
325379,565439,21485,RETROSPOT HEART HOT WATER BOTTLE,3,04-09-2011 13:56,4.95,14852.0,United Kingdom,2011-04-09,14.850000000000001
325427,565441,23089,GLASS BON BON JAR,3,04-09-2011 14:08,1.95,13240.0,United Kingdom,2011-04-09,5.85
325529,565444,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,04-09-2011 14:36,7.95,17894.0,United Kingdom,2011-04-09,7.95
325545,565445,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,1,04-09-2011 14:50,8.95,13548.0,United Kingdom,2011-04-09,8.95
325608,565446,22295,HEART FILIGREE DOVE LARGE,24,04-09-2011 15:19,1.65,16057.0,United Kingdom,2011-04-09,39.599999999999994
325626,565447,21787,RAIN PONCHO RETROSPOT,24,04-09-2011 15:20,0.85,14107.0,United Kingdom,2011-04-09,20.4
325651,565448,23296,SET OF 6 TEA TIME BAKING CASES,12,04-09-2011 15:21,1.25,16057.0,United Kingdom,2011-04-09,15.0
325654,565449,23306,SET OF 36 DOILIES PANTRY DESIGN,12,04-09-2011 15:21,1.45,16057.0,United Kingdom,2011-04-09,17.4
325656,565450,22728,ALARM CLOCK BAKELIKE PINK,8,04-09-2011 15:22,3.75,17722.0,United Kingdom,2011-04-09,30.0
325677,565451,23041,PAPER LANTERN 9 POINT SNOW STAR,24,04-09-2011 15:37,4.15,15365.0,United Kingdom,2011-04-09,99.60000000000001
325712,565452,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,04-09-2011 15:52,0.83,15187.0,United Kingdom,2011-04-09,13.28
325721,565453,23319,BOX OF 6 MINI 50'S CRACKERS,12,04-09-2011 16:05,2.49,15136.0,United Kingdom,2011-04-09,29.880000000000003
325750,565454,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,04-09-2011 16:08,7.95,17410.0,United Kingdom,2011-04-09,15.9
325779,565456,22614,PACK OF 12 SPACEBOY TISSUES,12,04-09-2011 16:12,0.39,16629.0,United Kingdom,2011-04-09,4.68
325829,565457,22835,HOT WATER BOTTLE I AM SO POORLY,4,05-09-2011 09:07,4.65,14565.0,United Kingdom,2011-05-09,18.6
325847,565458,22383,LUNCH BAG SUKI DESIGN ,20,05-09-2011 09:16,1.65,16523.0,United Kingdom,2011-05-09,33.0
325861,565459,22998,TRAVEL CARD WALLET KEEP CALM,480,05-09-2011 09:20,0.36,16656.0,United Kingdom,2011-05-09,172.79999999999998
325867,565460,23118,PARISIENNE JEWELLERY DRAWER ,4,05-09-2011 09:24,7.5,16843.0,United Kingdom,2011-05-09,30.0
325922,565461,22940,FELTCRAFT CHRISTMAS FAIRY,4,05-09-2011 09:34,4.25,18261.0,United Kingdom,2011-05-09,17.0
325937,565462,47504H,ENGLISH ROSE SPIRIT LEVEL ,24,05-09-2011 09:38,0.79,16551.0,United Kingdom,2011-05-09,18.96
325947,565463,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,05-09-2011 09:45,0.39,13748.0,United Kingdom,2011-05-09,9.36
325960,565464,23013,GLASS APOTHECARY BOTTLE TONIC,4,05-09-2011 09:45,3.95,13748.0,United Kingdom,2011-05-09,15.8
325962,565465,22592,CARDHOLDER HOLLY WREATH METAL,24,05-09-2011 09:46,3.39,15364.0,United Kingdom,2011-05-09,81.36
325996,565467,23126,FELTCRAFT GIRL AMELIE KIT,4,05-09-2011 09:49,4.95,14129.0,United Kingdom,2011-05-09,19.8
326011,565468,23041,PAPER LANTERN 6 POINT SNOW STAR,4,05-09-2011 09:49,4.15,14129.0,United Kingdom,2011-05-09,16.6
326014,565469,22760,"TRAY, BREAKFAST IN BED",54,05-09-2011 10:00,10.95,17389.0,United Kingdom,2011-05-09,591.3
326031,565471,21621,VINTAGE UNION JACK BUNTING,30,05-09-2011 10:12,8.5,13931.0,United Kingdom,2011-05-09,255.0
326069,565472,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,05-09-2011 10:15,8.5,16255.0,United Kingdom,2011-05-09,17.0
326105,565473,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,05-09-2011 10:27,8.95,16717.0,United Kingdom,2011-05-09,17.9
326188,565478,23334,IVORY WICKER HEART SMALL,10,05-09-2011 11:18,0.63,15005.0,United Kingdom,2011-05-09,6.3
326234,565479,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,05-09-2011 11:19,2.08,13999.0,United Kingdom,2011-05-09,20.8
326249,565480,79302M,"ART LIGHTS,FUNK MONKEY",40,05-09-2011 11:27,2.55,18273.0,United Kingdom,2011-05-09,102.0
326250,565481,22843,BISCUIT TIN VINTAGE GREEN,1,05-09-2011 11:31,6.75,16891.0,United Kingdom,2011-05-09,6.75
326275,565488,23358,HOT STUFF HOT WATER BOTTLE,6,05-09-2011 11:38,3.75,15307.0,United Kingdom,2011-05-09,22.5
326287,565491,22592,CARDHOLDER HOLLY WREATH METAL,24,05-09-2011 11:41,3.39,13881.0,United Kingdom,2011-05-09,81.36
326306,565492,21181,PLEASE ONE PERSON METAL SIGN,96,05-09-2011 11:43,1.85,13881.0,United Kingdom,2011-05-09,177.60000000000002
